TIME,SST
1926-10-16,0.15162277
1926-11-16,-0.044483185
1926-12-16,-0.05598259
1927-01-16,-0.034196854
1927-02-15,0.0015888214
1927-03-16,-0.17383766
1927-04-16,-0.0999527
1927-05-16,-0.15611458
1927-06-16,-0.07219696
1927-07-16,-0.050933838
1927-08-16,-0.06873703
1927-09-16,-0.07492638
1927-10-16,-0.109386444
1927-11-16,0.07713127
1927-12-16,-0.04724884
1928-01-16,0.006170273
1928-02-15,-0.09944153
1928-03-16,0.013559341
1928-04-16,-0.06959915
1928-05-16,-0.013973236
1928-06-16,-0.031621933
1928-07-16,-0.03844452
1928-08-16,-0.07618141
1928-09-16,0.019861221
1928-10-16,-0.025354385
1928-11-16,-0.011369705
1928-12-16,-0.038806915
1929-01-16,-0.065797806
1929-02-15,-0.026697159
1929-03-16,-0.059951782
1929-04-16,-0.0014743805
1929-05-16,-0.0650959
1929-06-16,-0.02555275
1929-07-16,-0.08423424
1929-08-16,-0.048446655
1929-09-16,-0.07374191
1929-10-16,-0.019525528
1929-11-16,0.046604156
1929-12-16,0.023571014
1930-01-16,0.012331009
1930-02-15,0.06053734
1930-03-16,0.043619156
1930-04-16,0.07474327
1930-05-16,0.114032745
1930-06-16,0.08195686
1930-07-16,0.13796997
1930-08-16,0.14453697
1930-09-16,0.1694107
1930-10-16,0.18092155
1930-11-16,0.09717178
1930-12-16,0.124069214
1931-01-16,0.19837189
1931-02-15,0.06542015
1931-03-16,0.14891052
1931-04-16,0.065475464
1931-05-16,0.116399765
1931-06-16,0.13651848
1931-07-16,0.08189583
1931-08-16,0.0024089813
1931-09-16,-0.10965347
1931-10-16,-0.13569832
1931-11-16,-0.12741852
1931-12-16,-0.05083847
1932-01-16,-0.17922592
1932-02-15,-0.009063721
1932-03-16,-0.058330536
1932-04-16,-0.13271141
1932-05-16,-0.08421707
1932-06-16,-0.119636536
1932-07-16,-0.117492676
1932-08-16,-0.03051567
1932-09-16,0.07019615
1932-10-16,0.037921906
1932-11-16,0.031076431
1932-12-16,-0.0450058
1933-01-16,0.06687355
1933-02-15,0.008319855
1933-03-16,-0.03631401
1933-04-16,0.0811882
1933-05-16,-0.01199913
1933-06-16,0.011629105
1933-07-16,0.016551971
1933-08-16,0.015457153
1933-09-16,-0.08954811
1933-10-16,-0.060058594
1933-11-16,-0.11799812
1933-12-16,-0.0892086
1934-01-16,-0.128479
1934-02-15,-0.20881844
1934-03-16,-0.11184883
1934-04-16,-0.04925728
1934-05-16,-0.033712387
1934-06-16,0.06688309
1934-07-16,0.05526924
1934-08-16,0.032388687
1934-09-16,0.1029892
1934-10-16,0.06595802
1934-11-16,0.12985039
1934-12-16,0.10925102
1935-01-16,0.09473038
1935-02-15,0.17306519
1935-03-16,0.046346664
1935-04-16,0.048238754
1935-05-16,0.019563675
1935-06-16,-0.111694336
1935-07-16,-0.07054138
1935-08-16,-0.04724312
1935-09-16,-0.042970657
1935-10-16,0.05194664
1935-11-16,0.027231216
1935-12-16,0.043973923
1936-01-16,0.018299103
1936-02-15,0.0418396
1936-03-16,0.07933235
1936-04-16,0.020025253
1936-05-16,0.04746437
1936-06-16,0.08667183
1936-07-16,0.12181091
1936-08-16,0.101228714
1936-09-16,0.09786415
1936-10-16,0.057081223
1936-11-16,0.05773163
1936-12-16,0.096328735
1937-01-16,0.11364174
1937-02-15,0.17110825
1937-03-16,0.11725044
1937-04-16,0.07136345
1937-05-16,0.07090378
1937-06-16,0.059022903
1937-07-16,0.10783386
1937-08-16,0.102048874
1937-09-16,0.1149292
1937-10-16,0.02249527
1937-11-16,0.05864525
1937-12-16,0.0031280518
1938-01-16,0.04953003
1938-02-15,-0.0898819
1938-03-16,0.07011795
1938-04-16,0.08086395
1938-05-16,0.09092522
1938-06-16,0.042020798
1938-07-16,-0.041202545
1938-08-16,-0.01084137
1938-09-16,-0.056837082
1938-10-16,-0.0034809113
1938-11-16,-0.06253624
1938-12-16,-0.077215195
1939-01-16,-0.15779495
1939-02-15,-0.07489395
1939-03-16,-0.12576866
1939-04-16,-0.10909653
1939-05-16,-0.1365776
1939-06-16,0.0025558472
1939-07-16,-0.0028457642
1939-08-16,-0.048793793
1939-09-16,0.02467537
1939-10-16,-0.034885406
1939-11-16,0.025915146
1939-12-16,0.024549484
1940-01-16,-0.024612427
1940-02-15,-0.111328125
1940-03-16,-0.028617859
1940-04-16,0.05023384
1940-05-16,0.092502594
1940-06-16,-0.025375366
1940-07-16,0.07627678
1940-08-16,-0.06384468
1940-09-16,-0.07188606
1940-10-16,0.009176254
1940-11-16,0.010419846
1940-12-16,0.045427322
1941-01-16,0.25886536
1941-02-15,0.23819733
1941-03-16,0.18767738
1941-04-16,0.18401718
1941-05-16,0.062135696
1941-06-16,5.9127808e-05
1941-07-16,-0.16016006
1941-08-16,-0.011224747
1941-09-16,-0.042432785
1941-10-16,0.14982033
1941-11-16,0.2232666
1941-12-16,0.3149166
1942-01-16,-0.08246803
1942-02-15,-0.08825874
1942-03-16,-0.09828186
1942-04-16,-0.12670708
1942-05-16,0.042840958
1942-06-16,0.04895401
1942-07-16,0.06736565
1942-08-16,0.05303383
1942-09-16,0.09595108
1942-10-16,-0.16125488
1942-11-16,-0.28168106
1942-12-16,-0.33989143
1943-01-16,-0.07683754
1943-02-15,-0.0029315948
1943-03-16,-0.07572937
1943-04-16,-0.0656662
1943-05-16,0.041261673
1943-06-16,0.029548645
1943-07-16,0.0880661
1943-08-16,0.09540558
1943-09-16,-0.009126663
1943-10-16,0.06399155
1943-11-16,0.15457344
1943-12-16,0.1382904
1944-01-16,0.12068176
1944-02-15,0.16114426
1944-03-16,0.21023369
1944-04-16,0.1756115
1944-05-16,0.10380745
1944-06-16,0.11704254
1944-07-16,0.110466
1944-08-16,0.09442139
1944-09-16,0.1998806
1944-10-16,0.104385376
1944-11-16,0.081048965
1944-12-16,0.15436554
1945-01-16,0.19033432
1945-02-15,0.19589806
1945-03-16,0.07619476
1945-04-16,0.054201126
1945-05-16,-0.12771416
1945-06-16,-0.03911972
1945-07-16,-0.04073906
1945-08-16,-0.114414215
1945-09-16,-0.23098373
1945-10-16,-0.12319183
1945-11-16,-0.02357483
1945-12-16,-0.086875916
1946-01-16,-0.21243095
1946-02-15,-0.3387413
1946-03-16,-0.2958336
1946-04-16,-0.26219177
1946-05-16,-0.23495865
1946-06-16,-0.29197693
1946-07-16,-0.24578857
1946-08-16,-0.3069744
1946-09-16,0.00065612793
1946-10-16,0.0013942719
1946-11-16,-0.26296043
1946-12-16,-0.28723526
1947-01-16,-0.0971241
1947-02-15,-0.10556221
1947-03-16,0.013198853
1947-04-16,-0.0016841888
1947-05-16,0.08041382
1947-06-16,0.08430672
1947-07-16,0.026882172
1947-08-16,0.18822479
1947-09-16,-0.10941696
1947-10-16,-0.18144989
1947-11-16,0.05410385
1947-12-16,-0.024749756
1948-01-16,-0.0746727
1948-02-15,0.034484863
1948-03-16,0.11265755
1948-04-16,0.017520905
1948-05-16,0.038087845
1948-06-16,0.047847748
1948-07-16,-0.05187416
1948-08-16,0.020364761
1948-09-16,0.030637741
1948-10-16,0.08943558
1948-11-16,-0.03345108
1948-12-16,0.03145027
1949-01-16,0.12623978
1949-02-15,0.084344864
1949-03-16,-0.078927994
1949-04-16,0.07805061
1949-05-16,-0.048425674
1949-06-16,-0.0753212
1949-07-16,0.08753204
1949-08-16,0.033607483
1949-09-16,0.10881996
1949-10-16,0.026887894
1949-11-16,-0.009584427
1949-12-16,0.064826965
1950-01-16,-0.069309235
1950-02-15,-0.13073349
1950-03-16,-0.0038013458
1950-04-16,-0.110622406
1950-05-16,-0.0302639
1950-06-16,0.084358215
1950-07-16,0.011026382
1950-08-16,-0.015338898
1950-09-16,-0.07356644
1950-10-16,-0.09313393
1950-11-16,-0.018583298
1950-12-16,-0.046489716
1951-01-16,-0.06423187
1951-02-15,-0.0043525696
1951-03-16,-0.099365234
1951-04-16,-0.036952972
1951-05-16,0.012247086
1951-06-16,0.053012848
1951-07-16,0.08579254
1951-08-16,0.13118935
1951-09-16,0.16514587
1951-10-16,0.2262783
1951-11-16,0.13097
1951-12-16,0.14125824
1952-01-16,0.21915627
1952-02-15,0.262928
1952-03-16,0.21465874
1952-04-16,0.22318459
1952-05-16,0.1282711
1952-06-16,0.05861664
1952-07-16,-0.053678513
1952-08-16,-0.012399673
1952-09-16,-0.053728104
1952-10-16,-0.0347023
1952-11-16,0.002571106
1952-12-16,-0.078632355
1953-01-16,-0.044326782
1953-02-15,-0.05831337
1953-03-16,0.003074646
1953-04-16,-0.010253906
1953-05-16,0.027622223
1953-06-16,-0.077697754
1953-07-16,0.046195984
1953-08-16,-0.08817673
1953-09-16,0.01351738
1953-10-16,-0.017011642
1953-11-16,0.014192581
1953-12-16,0.10344887
1954-01-16,0.0022335052
1954-02-15,-0.036987305
1954-03-16,-0.11455536
1954-04-16,-0.11253929
1954-05-16,-0.1759758
1954-06-16,-0.13004875
1954-07-16,-0.30308342
1954-08-16,-0.19075584
1954-09-16,-0.18387794
1954-10-16,-0.21148872
1954-11-16,-0.13845253
1954-12-16,-0.19284058
1955-01-16,-0.12867355
1955-02-15,-0.12442589
1955-03-16,-0.03762245
1955-04-16,-0.102313995
1955-05-16,-0.082071304
1955-06-16,-0.08744049
1955-07-16,0.15149117
1955-08-16,0.11242485
1955-09-16,0.07003212
1955-10-16,0.007347107
1955-11-16,-0.023159027
1955-12-16,-0.03258705
1956-01-16,-0.011089325
